molecule_chembl_id,canonical_smiles,standard_value
CHEMBL3651045,C=C(C)C(=O)Nc1cccc(-c2ncnc3[nH]cc(-c4ccccc4F)c23)c1,0.96
CHEMBL3644969,c1ccc2c(c1)CCCN2c1nc2cccc(N3CCCc4ccccc43)n2n1,9999.0
CHEMBL3645064,COc1cccc(-c2cccn3nc(Nc4ccc(C5CCN(C(=O)OC(C)(C)C)CC5)cc4)nc23)c1F,1649.49
CHEMBL3645068,COc1cccc(-c2cccn3nc(Nc4ccc(C5CCNCC5)cc4)nc23)c1OC,184.67
CHEMBL3694581,Clc1cnc2nc1NCc1cccc(c1)OCCCc1cccc(c1)N2,2.4
CHEMBL3642253,COc1ccccc1-c1cccn2nc(Nc3ccc(N4CCOCC4)cc3)nc12,88.3
CHEMBL3642416,CN1CCN(c2ccc(Nc3nc4c(OCc5ccccc5N(C)S(C)(=O)=O)cccn4n3)cc2)CC1,134.76
CHEMBL3644966,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cnn(CCN5CCCC5)c4)nc23)cc1,475.64
CHEMBL3645002,Fc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCNCC4)nc12,137.2
CHEMBL3658864,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)[C@H]2CC[C@H](C#N)C2)C1,10000.0
CHEMBL3645009,COc1ncc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc(C4CCN(C(=O)OC(C)(C)C)CC4)cc3)nc12,9999.0
CHEMBL3703494,CCOC(=O)c1c[nH]c2ncnc(-c3ccc(CO)c(N)c3)c12,8.3
CHEMBL3652308,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CC[C@@H](CC#N)C2)CC1,447.0
CHEMBL3658858,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)N2CC[C@@H](C#N)C2)C1,5270.0
CHEMBL3652371,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CC[C@@H](c3ccccc3)C2)CC1,414.0
CHEMBL3642300,CN1CCN(c2cccc(Nc3nc4c(Nc5ccccc5S(C)(=O)=O)cccn4n3)c2)CC1,612.0
CHEMBL3642261,CS(=O)(=O)c1cccc(-c2cccn3nc(Nc4ccc(N5CCOCC5)cc4)nc23)c1,415.2
CHEMBL3645048,COc1cc(Cl)ccc1-c1cccn2nc(Nc3ccc4c(c3)CCN(CC(=O)N(C)C)C4)nc12,93.0
CHEMBL1537091,CNC(=S)Nc1cccc(-c2cnc3ccccc3n2)c1,50000.0
CHEMBL3642357,CN(c1ncccc1CNc1cccn2nc(Nc3ccc(S(C)(=O)=O)cc3)nc12)S(C)(=O)=O,273.97
CHEMBL3665211,CN(C)CCNc1ncc(-c2cnc3[nH]ccc3n2)c(N[C@H]2CCCN(S(C)(=O)=O)C2)n1,0.03268
CHEMBL3665174,CS(=O)(=O)N1CCC[C@H](Nc2ncccc2-c2cnc3[nH]cc(Cl)c3n2)C1,0.00773
CHEMBL3651044,C=C(C)C(=O)Nc1cccc(-c2ncnc3[nH]cc(-c4cccc(F)c4)c23)c1,0.59
CHEMBL3652390,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CCN(c3ccccn3)CC2)CC1,208.0
CHEMBL3645545,O=C(CN1CCN(c2ccccc2)CC1)Nc1cccc(-c2cnc3ccccc3n2)c1,270.0
CHEMBL3665180,CC(C)CS(=O)(=O)N1CCC[C@H](Nc2nc(N)ncc2-c2cnc3[nH]ccc3n2)C1,0.001155
CHEMBL3665190,CS(=O)(=O)N1CCC[C@H](Nc2nc(Cl)ncc2-c2cnc3[nH]ccc3n2)C1,0.05241
CHEMBL3655081,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,10000.0
CHEMBL3652380,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CCC2)CC1,289.0
CHEMBL3652377,Cc1cccc(C[C@H]2CCCN2S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)n1,322.0
CHEMBL3665178,CC(C)(C)NS(=O)(=O)N1CCC[C@H](Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.0647
CHEMBL3665125,CC(=O)N1CCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)CC1,0.6049
CHEMBL3642282,CN1CCN(Cc2ccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)cc2)CC1,58.6
CHEMBL3645535,CN(C)CC(=O)Nc1cccc(-c2cnc3ccccc3n2)c1,50000.0
CHEMBL3642353,CN1CCC(c2cccc(Nc3nc4c(-c5ccccc5N(C)S(C)(=O)=O)cccn4n3)c2)CC1,830.05
CHEMBL3651012,C=C(C)C(=O)Nc1cc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c[nH]c1=O,0.47
CHEMBL3642401,CC(C)(C)OC(=O)N1CCC(c2cccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,216.19
CHEMBL3652305,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CC[C@H](CC#N)C2)CC1,355.0
CHEMBL3642379,CN1CCN(c2ccc(Nc3nc4c(NCc5ccccc5CN(C)S(C)(=O)=O)cccn4n3)cc2)CC1,576.56
CHEMBL3665186,CN(C)c1ncc(-c2cnc3[nH]ccc3n2)c(N[C@H]2CCCN(S(C)(=O)=O)C2)n1,0.05674
CHEMBL3645541,O=C(CN1CCCCC1)Nc1cccc(-c2cnc3ccccc3n2)c1,175.0
CHEMBL3651055,C=C(C)C(=O)Nc1cccc(-c2ncnc3[nH]cc(-c4cncs4)c23)c1,1.8
CHEMBL3652345,CC[C@@]1(CO)CCN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)C1,495.0
CHEMBL3665184,CC(C)CS(=O)(=O)N1CCC[C@H](Nc2nc(N3CCOCC3)ncc2-c2cnc3[nH]ccc3n2)C1,0.01051
CHEMBL3648431,CSCC(=O)Nc1cccc(-c2cnc3ccccc3n2)c1,10000.0
CHEMBL3645039,COc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCN(CCS(C)(=O)=O)CC4)nc12,133.14
CHEMBL3665163,CC(C)CS(=O)(=O)N1CCC[C@H](Nc2ncccc2-c2cnc3nc[nH]c3n2)C1,1.0
CHEMBL3665217,C[C@H]1C[C@H](Nc2nc(N3CCN(C)CC3)ncc2-c2cnc3[nH]ccc3n2)CN(S(C)(=O)=O)C1,0.02678
CHEMBL3665210,CS(=O)(=O)N1CCC[C@H](Nc2nc(Nc3ccncc3)ncc2-c2cnc3[nH]ccc3n2)C1,0.1531
CHEMBL3652349,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2C[C@@H](F)[C@H](F)C2)CC1,275.0
CHEMBL3665138,CCCC(=O)N1CC[C@@H](Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.7003
CHEMBL3652373,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CC[C@H](Cc3cnccn3)C2)CC1,283.0
CHEMBL3642368,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc5c(c4)CCC(N4CCOCC4)CC5)nc23)cc1,43.02
CHEMBL3655090,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)c2cccc(C(C)(C)O)c2)C1,10000.0
CHEMBL3703499,CCOC(=O)c1c[nH]c2ncnc(-c3cccc(F)c3)c12,9.0
CHEMBL3652374,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CC[C@](O)(c3ccccn3)C2)CC1,294.0
CHEMBL3652297,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CCC(O)(c3ccccc3)CC2)CC1,37.4
CHEMBL3642337,CN1CCN(c2cccc(Nc3nc4c(Nc5cccc(S(C)(=O)=O)c5)cccn4n3)c2)CC1,8249.0
CHEMBL3652410,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CCC[C@@H](OP(=O)(O)O)C2)CC1,0.768
CHEMBL3642412,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc([C@@H]5CCN(CC(N)=O)C[C@@H]5O)c4)nc23)cc1,13.23
CHEMBL3658865,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)[C@@H]2CC[C@@H](C#N)C2)C1,10000.0
CHEMBL3652312,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CCC[C@@H](O)C2)CC1,105.0
CHEMBL3665207,CS(=O)(=O)N1CCC[C@H](Nc2nc(NC3CCC(C#N)CC3)ncc2-c2cnc3[nH]ccc3n2)C1,0.01359
CHEMBL3655086,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)CC2COC2)C1,10000.0
CHEMBL3650997,C=C(C)C(=O)Nc1cc(-c2ncnc3[nH]cc(C(=O)OCC)c23)ccc1OC,0.11
CHEMBL3642411,CS(=O)(=O)CCN1CCC(c2cccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,27.33
CHEMBL3652391,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CCN(c3ncccc3C(=O)NC3CC3)CC2)CC1,595.0
CHEMBL3642364,CS(=O)(=O)c1ccccc1CNc1cccn2nc(Nc3ccc(OCCN4CCCC4)cc3)nc12,193.78
CHEMBL3652284,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CCC(N)CC2)CC1,2270.0
CHEMBL3642391,CN1CCN(c2ccc(Nc3nc4c(NCC5CCCN5S(C)(=O)=O)cccn4n3)cc2)CC1,160.34
CHEMBL3651033,C/C=C/S(=O)(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,8.2
CHEMBL3642397,CN1CCN(c2cccc(Nc3nc4c(-c5cccc(CN(C)S(C)(=O)=O)c5)cccn4n3)c2)CC1,247.06
CHEMBL3642370,CN1CCN(c2ccc(Nc3nc4c(NCc5ccccc5N(C)S(C)(=O)=O)cccn4n3)cc2)CC1,224.57
CHEMBL3652381,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CC(c3ncccn3)C2)CC1,294.0
CHEMBL3665205,CS(=O)(=O)N1CCC[C@H](Nc2nc(N3CC[C@H](O)C3)ncc2-c2cnc3[nH]ccc3n2)C1,0.04262
CHEMBL3665194,CSc1ncc(-c2cnc3[nH]ccc3n2)c(N[C@H]2CCCN(C(=O)CC#N)C2)n1,0.8445
CHEMBL3665142,CCCS(=O)(=O)N1C[C@@H](C)C[C@H](Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.00776
CHEMBL3651041,C=C(CO)C(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,0.02
CHEMBL3650980,CCOC(=O)c1c[nH]c2ncnc(-c3ccc(N)cc3)c12,2.3
CHEMBL3650991,C=C(C)C(=O)Nc1cc(-c2ncnc3[nH]cc(C(=O)OCC)c23)ccc1Cl,0.013
CHEMBL3652398,C[C@@H]1C[C@@H](CS(=O)(=O)N2CCC[C@@H](O)C2)CC[C@@H]1N(C)c1ncnc2[nH]ccc12,19.4
CHEMBL3642340,CS(=O)(=O)c1ccc(-c2cccc3nc(Nc4ccc(CN5CCS(=O)(=O)CC5)cc4)nn23)cc1,26.08
CHEMBL3703487,CCOC(=O)c1c[nH]c2ncnc(-c3ccc(OC)cc3)c12,5.7
CHEMBL3642333,CN1CCN(c2ccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cc(F)cn4n3)cc2)CC1,932.9
CHEMBL3703506,CCOC(=O)c1c[nH]c2ncnc(-c3cccc(OCc4ccccc4)c3)c12,3.3
CHEMBL3645072,CN(C)C(=O)CN1CCC(c2ccc(Nc3nc4c(-c5ccc(C#N)cc5)cccn4n3)cc2)CC1,143.36
CHEMBL3694589,Clc1cnc2nc1NCCCc1cccc(c1)OCCc1cccc(c1)N2,62.0
CHEMBL3642404,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCN(CC(N)=O)CC5)c4)nc23)cc1,28.6
CHEMBL3645057,COc1cc(C(F)F)ccc1-c1cccn2nc(Nc3ccc(C4CCN(CC(=O)N(C)C)CC4)cc3)nc12,91.06
CHEMBL3652314,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CCC(C#N)CC2)CC1,431.0
CHEMBL3655095,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)CC2CC2)C1,10000.0
CHEMBL3645538,O=C(CCCCl)Nc1cccc(-c2cnc3ccccc3n2)c1,50000.0
CHEMBL3642381,CN(Cc1ccccc1CNc1cccn2nc(Nc3ccc(OCCN4CCCC4)cc3)nc12)S(C)(=O)=O,1782.92
CHEMBL3665122,CS(=O)(=O)N1CC[C@@H](Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.01047
CHEMBL3665179,CC(C)CS(=O)(=O)N1CCC[C@H](Nc2ncncc2-c2cnc3[nH]ccc3n2)C1,0.00196
CHEMBL3665157,CCCS(=O)(=O)N1CCC[C@H](Nc2ncccc2-c2cnc3[nH]ncc3n2)C1,0.1269
CHEMBL3642284,COc1ccc(Nc2nc3c(Nc4ccccc4S(C)(=O)=O)cccn3n2)cc1,111.7
CHEMBL3645020,CN1CCN(c2cccc(Nc3nc4c(-c5cnn(-c6ccc(F)cc6)c5)cccn4n3)c2)CC1,152.93
CHEMBL3642283,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc4)nc23)cc1,9999.0
CHEMBL3665135,CC(C)S(=O)(=O)N1CC[C@@H](Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.8052
CHEMBL3650988,C=CC(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,0.04
CHEMBL3639512,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CC(c3cccnc3)C2)CC1,346.0
CHEMBL3651007,C=C(C)C(=O)Nc1cc(-c2ncnc3[nH]cc(C(=O)OCC)c23)ccc1C(=O)N(C)C,1.5
CHEMBL3645077,CN(C)c1cccc(-c2cccn3nc(Nc4ccc(C5CCNCC5)cc4)nc23)c1,82.16
CHEMBL3642267,CNC(=O)c1ccc(-c2cccn3nc(Nc4ccccc4OC)nc23)cc1,9999.0
CHEMBL3645092,CN(C)C(=O)CN1CCc2ccc(Nc3nc4c(-c5cc(C(F)F)ccc5OCC(F)F)cccn4n3)cc2CC1,9999.0
CHEMBL3652303,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CC[C@@H](CO)C2)CC1,112.0
CHEMBL3652375,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CC[C@H](Cc3ccccc3)C2)CC1,721.0
CHEMBL3642250,Cn1ncc2c(-c3cccn4nc(Nc5ccc6c(c5)CCN(C(=O)OC(C)(C)C)CC6)nc34)cccc21,226.9
CHEMBL3703490,CCOC(=O)c1c[nH]c2ncnc(C3=CCCCC3)c12,6.0
CHEMBL3642271,COc1ccc(Nc2nc3c(N4CCN(C)CC4)cccn3n2)cc1,9999.0
CHEMBL3645056,COc1cc(C(F)F)ccc1-c1cccn2nc(Nc3ccc(C4CCNCC4)cc3)nc12,201.78
CHEMBL3650995,C=CC(=O)Nc1cc(-c2ncnc3[nH]cc(C(=O)OCC)c23)ccc1Cl,0.066
CHEMBL3644991,COc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc(OCCN4CCCC4)cc3)nc12,805.87
CHEMBL3645046,CN(C)C(=O)CN1CCc2ccc(Nc3nc4c(-c5cc(C(F)(F)F)ccc5OCC(F)F)cccn4n3)cc2CC1,1667.36
CHEMBL3642348,CN1CCC(c2ccc(Nc3nc4c(Nc5ccccc5S(C)(=O)=O)cccn4n3)cc2)CC1,140.87
CHEMBL3651005,C=C(C)C(=O)Nc1cc(C)cc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,0.19
CHEMBL3645026,Cn1ncc2c(-c3cccn4nc(Nc5ccc6c(c5)CCNCC6)nc34)cccc21,226.9
CHEMBL3651048,C=C(C)C(=O)Nc1cccc(-c2ncnc3[nH]cc(-c4ccccc4C)c23)c1,5.2
CHEMBL3665199,CS(=O)(=O)N1CCC[C@H](Nc2nc(N3CCC(CC(N)=O)CC3)ncc2-c2cnc3[nH]ccc3n2)C1,0.0053
CHEMBL3642415,CN1CCN(c2ccc(Nc3nc4c(CCc5ccccc5N(C)S(C)(=O)=O)cccn4n3)cc2)CC1,655.75
CHEMBL3665129,CC(=O)N1CCCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.1074
CHEMBL3651009,C=C(C)C(=O)Nc1cc(-c2ncnc3[nH]cc(C(=O)OCC)c23)ccc1CN(C)C,1.5
CHEMBL3644990,COc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc(OCCN4CCOCC4)cc3)nc12,1041.68
CHEMBL3645091,FC(F)COc1ccc(C(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCNCC4)nc12,9999.0
CHEMBL3665177,CN(C)S(=O)(=O)N1CCC[C@H](Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.04782
CHEMBL3642347,CN(c1ncccc1CNc1cccn2nc(Nc3ccc(OCCN4CCCC4)cc3)nc12)S(C)(=O)=O,838.05
CHEMBL3642330,CN1CCN(c2ccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cc(C(F)(F)F)cn4n3)cc2)CC1,9999.0
CHEMBL3665164,CC(=O)N1CCC[C@H](Nc2ncccc2-c2cnc3[nH]ncc3n2)C1,10.0
CHEMBL3642318,CN1CCN(c2ccc(NC(=O)Nc3nc4cccc(-c5cccc(S(C)(=O)=O)c5)n4n3)cc2)CC1,2353.8
CHEMBL3703501,CCOC(=O)c1c[nH]c2ncnc(-c3cccc(O)c3)c12,5.6
CHEMBL3642290,CN1CCN(c2ccc(Nc3nc4c(-c5ccc(S(=O)(=O)N(C)C)cc5)cccn4n3)cc2)CC1,33.3
CHEMBL3642289,CC(C)S(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(N5CCN(C)CC5)cc4)nc23)cc1,42.4
CHEMBL3644984,CS(=O)(=O)CCN1CCc2ccc(Nc3nc4c(-c5cccc6c5OC(F)(F)O6)cccn4n3)cc2CC1,222.96
CHEMBL3642402,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCNCC5)c4)nc23)cc1,52.56
CHEMBL3642315,CN1CCN(Cc2ccc(Nc3nc4cccc(-c5ccc(S(C)(=O)=O)cc5)n4n3)cc2)CC1,76.1
CHEMBL3665192,CS(=O)(=O)N1CCC[C@H](Nc2nc(NCCO)ncc2-c2cnc3[nH]ccc3n2)C1,0.008045
CHEMBL3694582,C[C@H]1Nc2nc(ncc2Cl)Nc2cccc(c2)COc2cccc1c2,140.0
CHEMBL3642305,CS(=O)(=O)c1ccc(-c2cccc3nc(Nc4ccc(OCCN5CCCC5)cc4)nn23)cc1,71.0
CHEMBL3644959,CCn1cc(Nc2nc3c(Oc4ccc(S(C)(=O)=O)cc4)cccn3n2)cn1,2999.0
CHEMBL3665119,CS(=O)(=O)N1CCC[C@@H](Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,0.00837
CHEMBL3642319,CN1CCN(c2ccc(NC(=O)Nc3nc4cccc(-c5ccc(S(C)(=O)=O)cc5)n4n3)cc2)CC1,9999.0
CHEMBL3652365,CCc1ccc(COC[C@H]2CCN(S(=O)(=O)C[C@H]3CC[C@H](N(C)c4ncnc5[nH]ccc45)CC3)C2)nc1,678.0
CHEMBL3642339,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(CN5CCS(=O)(=O)CC5)cc4)nc23)cc1,30.27
CHEMBL3652329,CN(C)S(=O)(=O)C[C@H]1CCCN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)C1,453.0
CHEMBL3650986,C=C(C)C(=O)Nc1cncc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,0.085
CHEMBL3652288,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CCCC(COc3ccc(F)cc3)C2)CC1,10000.0
CHEMBL3665197,COC1CCN(c2ncc(-c3cnc4[nH]ccc4n3)c(N[C@H]3CCCN(S(C)(=O)=O)C3)n2)CC1,0.03009
CHEMBL3651059,COc1ccc(F)cc1-c1c[nH]c2ncnc(-c3ccccc3)c12,1.4
CHEMBL3694586,Clc1cnc2nc1NCCCc1cccc(c1)OCc1cccc(c1)N2,180.0
CHEMBL3642365,C[C@H](O)CN1CCN(c2cccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,77.87
CHEMBL3645037,CCOc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCN(CCS(C)(=O)=O)CC4)nc12,3384.89
CHEMBL3652332,C[C@H]1CCCN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)C1,851.0
CHEMBL3652334,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CCC[C@@](C)(CO)C2)CC1,554.0
CHEMBL3665202,CN1CCN(c2ncc(-c3cnc4[nH]ccc4n3)c(N[C@H]3CCCN(S(=O)(=O)CCC(C)(C)C)C3)n2)CC1,0.002185
CHEMBL3645035,COc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCN(CC(=O)N(C)C)CC4)nc12,749.57
CHEMBL3642252,c1ccc(Nc2nc3ccccn3n2)cc1,2999.0
CHEMBL3639511,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CCC(O)CC2)CC1,342.0
CHEMBL3642316,CS(=O)(=O)c1cccc(-c2cccc3nc(Nc4ccc(CN5CCOCC5)cc4)nn23)c1,105.6
CHEMBL3642336,CN1CCN(c2ccc(Nc3nc4c(Nc5cccc(S(C)(=O)=O)c5)cccn4n3)cc2)CC1,3049.69
CHEMBL3645000,CS(=O)(=O)CCN1CCc2ccc(Nc3nc4c(-c5cc(C(F)(F)F)ccc5Cl)cccn4n3)cc2CC1,359.53
CHEMBL3642380,CN1CCN(c2cccc(Nc3nc4c(NCc5ccccc5CN(C)S(C)(=O)=O)cccn4n3)c2)CC1,2575.04
CHEMBL3644989,COc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3cccc(C4CCNCC4)c3)nc12,705.92
CHEMBL3645121,CS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1,0.8
CHEMBL3642352,CN1CCC(c2cccc(Nc3nc4c(-c5cccc(N(C)S(C)(=O)=O)c5)cccn4n3)c2)CC1,211.35
CHEMBL3642288,CN1CCN(C2CCN(c3ccc(Nc4nc5c(-c6ccc(S(C)(=O)=O)cc6)cccn5n4)cc3)CC2)CC1,31.2
CHEMBL3360356,O=C(Nc1nc2cccc(-c3ccc(CN4CCC(F)(F)CC4)cc3)n2n1)C1CC1,194.6
CHEMBL3645050,COc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc(C4CCN(C(=O)OC(C)(C)C)CC4)cc3)nc12,9999.0
CHEMBL3642378,CN(c1ncccc1CNc1cccn2nc(Nc3ccc(N4CCN(CCO)CC4)cc3)nc12)S(C)(=O)=O,406.91
CHEMBL3648439,O=C(CN1CCN(c2ccncc2)CC1)Nc1cccc(-c2cnc3ccccc3n2)c1,10000.0
CHEMBL3652287,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CCC[C@H](O)C2)CC1,169.0
CHEMBL3648429,C=CCC(=O)Nc1cccc(-c2cnc3ccccc3n2)c1,10000.0
CHEMBL3642266,CNC(=O)c1cccc(-c2cccn3nc(Nc4ccccc4OC)nc23)c1,9999.0
CHEMBL3645118,CCN1CCP(=O)(c2ccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)cc2)CC1,57.86
CHEMBL3652343,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2C[C@@H](O)[C@H](O)C2)CC1,173.0
CHEMBL3703493,CCOC(=O)c1c[nH]c2ncnc(-c3ccc4c(c3)NCC4)c12,4.6
CHEMBL3655087,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)[C@H]2C[C@@](C)(CC#N)C2)C1,10000.0
CHEMBL3642317,CN1CCN(Cc2ccc(Nc3nc4cccc(-c5cccc(S(C)(=O)=O)c5)n4n3)cc2)CC1,219.6
CHEMBL3655096,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)C2CN(C3CC3)C2)C1,10000.0
CHEMBL3651016,CC#CC(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,0.072
CHEMBL3652341,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CC[C@H](F)C2)CC1,319.0
CHEMBL3652351,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2C[C@H](CO)[C@@H](F)C2)CC1,205.0
CHEMBL3645066,COc1cccc(-c2cccn3nc(Nc4ccc(C5CCN(CC(=O)N(C)C)CC5)cc4)nc23)c1F,96.1
CHEMBL3639444,C=CC(=O)Nc1cccc(-c2cnc3ccccc3n2)c1,45.0
CHEMBL3645069,COc1cccc(-c2cccn3nc(Nc4ccc(C5CCN(CC(=O)N(C)C)CC5)cc4)nc23)c1OC,123.71
CHEMBL3642350,CN1CCN(c2ccc(Nc3nc4c(-c5cccc(N(C)S(C)(=O)=O)c5)cccn4n3)cc2)CC1,173.06
CHEMBL3665170,CC(=O)N1CCCC(Nc2ncccc2-c2cnc3nc[nH]c3n2)C1,4.678
CHEMBL3642299,CN1CCN(c2cccc(Nc3nc4c(-c5ccccc5S(C)(=O)=O)cccn4n3)c2)CC1,9999.0
CHEMBL3651053,C=C(C)C(=O)Nc1cccc(-c2ncnc3[nH]cc(C4=CCOCC4)c23)c1,5.0
CHEMBL3642376,CN1CCN(c2cccc(Nc3nc4c(NCc5cccnc5)cccn4n3)c2)CC1,2999.0
CHEMBL3642306,CC(C)(C)OC(=O)N1CCN(c2ccc(Nc3nc4cccc(-c5ccc(S(C)(=O)=O)cc5)n4n3)cc2)CC1,50.2
CHEMBL3652401,C[C@@H]1C[C@@H](CS(=O)(=O)N2CC[C@@H](CO)C2)CC[C@@H]1N(C)c1ncnc2[nH]ccc12,51.2
CHEMBL3652400,C[C@@H]1C[C@@H](CS(=O)(=O)N2CCC[C@H](O)C2)CC[C@@H]1N(C)c1ncnc2[nH]ccc12,32.5
CHEMBL3694583,Clc1cnc2nc1NCc1cccc(c1)OCCOc1cccc(c1)N2,6.4
CHEMBL3645014,Fc1ccc(-n2cc(-c3cccn4nc(Nc5ccc(C6CCNCC6)cc5)nc34)cn2)cc1,119.79
